"Name" "EVBT-20" "EVHCC-1954-luc" "EVHCC-1954" "EVT47D" "RNABT-20" "RNAHCC-1954-luc" "RNAHCC-1954" "RNAT47D" "SerumEV1" "SerumEV2" "SerumEV3" "SerumEV4" "SerumEV5" "SerumEV6" "SerumEV7" "SerumEV8"
"1880" "GeneID1880" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1881" "GeneID1881" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1882" "GeneID1882" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1883" "GeneID1883" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1884" "GeneID1884" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1885" "GeneID1885" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1886" "GeneID1886" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1887" "GeneID1887" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1888" "GeneID1888" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1889" "GeneID1889" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1890" "GeneID1890" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1891" "GeneID1891" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1892" "GeneID1892" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1893" "GeneID1893" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1894" "GeneID1894" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1895" "GeneID1895" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1896" "GeneID1896" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1897" "GeneID1897" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1898" "GeneID1898" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1899" "GeneID1899" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1900" "GeneID1900" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1901" "GeneID1901" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1902" "GeneID1902" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1903" "GeneID1903" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1904" "GeneID1904" 5 1 0 17 576 506 665 7681 0 0 0 1 0 0 0 0
"1905" "GeneID1905" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1906" "GeneID1906" 0 0 0 0 3 0 2 2 0 0 0 0 0 0 0 0
"1907" "GeneID1907" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1908" "GeneID1908" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1909" "GeneID1909" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1910" "GeneID1910" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1911" "GeneID1911" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1912" "GeneID1912" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1913" "GeneID1913" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1914" "GeneID1914" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1915" "GeneID1915" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1916" "GeneID1916" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1917" "GeneID1917" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1918" "GeneID1918" 0 0 0 0 5 2 5 3 0 0 0 0 0 0 0 0
"1919" "GeneID1919" 13 3 0 0 213 149 196 41 0 0 0 0 0 0 0 0
"1920" "GeneID1920" 0 1 0 0 112 152 134 22 0 0 0 0 0 0 0 0
"1921" "GeneID1921" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1922" "GeneID1922" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1923" "GeneID1923" 0 0 0 0 8 2 7 3 0 0 0 0 0 0 0 0
"1924" "GeneID1924" 2 0 0 2 45 12 18 61 0 0 0 0 0 0 0 0
"1925" "GeneID1925" 1 0 0 0 17 6 8 10 0 0 0 0 0 0 0 0
"1926" "GeneID1926" 1 0 0 0 15 4 8 6 0 0 0 0 0 0 0 0
"1927" "GeneID1927" 36 6 3 4 569 228 416 439 0 0 0 0 0 0 2 0
"1928" "GeneID1928" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1929" "GeneID1929" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1930" "GeneID1930" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1931" "GeneID1931" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1932" "GeneID1932" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1933" "GeneID1933" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1934" "GeneID1934" 0 0 0 1 5 2 1 11 0 0 0 0 0 0 0 0
"1935" "GeneID1935" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1936" "GeneID1936" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1937" "GeneID1937" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1938" "GeneID1938" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1939" "GeneID1939" 0 0 0 0 4 3 4 1 0 0 0 0 0 0 0 0
"1940" "GeneID1940" 1 2 0 0 1 2 3 1 0 0 0 0 0 0 0 0
"1941" "GeneID1941" 0 0 0 2 18 21 26 17 0 0 0 0 0 0 0 0
"1942" "GeneID1942" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1943" "GeneID1943" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1944" "GeneID1944" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"1945" "GeneID1945" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1946" "GeneID1946" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1947" "GeneID1947" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1948" "GeneID1948" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1949" "GeneID1949" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1950" "GeneID1950" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1951" "GeneID1951" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1952" "GeneID1952" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1953" "GeneID1953" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1954" "GeneID1954" 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"1955" "GeneID1955" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1956" "GeneID1956" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1957" "GeneID1957" 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
"1958" "GeneID1958" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1959" "GeneID1959" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"1960" "GeneID1960" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1961" "GeneID1961" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1962" "GeneID1962" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1963" "GeneID1963" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1964" "GeneID1964" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1965" "GeneID1965" 0 0 0 0 2 1 2 19 0 0 0 0 0 0 0 0
"1966" "GeneID1966" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1967" "GeneID1967" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1968" "GeneID1968" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1969" "GeneID1969" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1970" "GeneID1970" 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"1971" "GeneID1971" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1972" "GeneID1972" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1973" "GeneID1973" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1974" "GeneID1974" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1975" "GeneID1975" 0 0 0 0 11 2 3 0 0 0 0 0 0 0 0 0
"1976" "GeneID1976" 0 5 4 0 0 983 1006 54 0 0 0 0 0 0 0 0
"1977" "GeneID1977" 0 0 0 0 0 9 6 0 0 0 0 0 0 0 0 0
"1978" "GeneID1978" 0 0 0 0 5 6 4 24 0 0 0 0 0 0 0 0
"1979" "GeneID1979" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"1980" "GeneID1980" 0 0 0 0 3 2 3 11 0 0 0 0 0 0 0 0
"1981" "GeneID1981" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1982" "GeneID1982" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1983" "GeneID1983" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1984" "GeneID1984" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1985" "GeneID1985" 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0
"1986" "GeneID1986" 0 0 0 0 1 0 1 3 0 0 0 0 0 0 0 0
"1987" "GeneID1987" 0 0 0 0 3 6 6 7 0 0 0 0 0 0 0 0
"1988" "GeneID1988" 0 0 0 0 1 1 1 2 0 0 0 0 0 0 0 0
"1989" "GeneID1989" 0 0 0 0 1 0 1 4 0 0 0 0 0 0 0 0
"1990" "GeneID1990" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1991" "GeneID1991" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1992" "GeneID1992" 0 0 0 0 17 17 14 34 0 0 0 0 0 0 0 0
"1993" "GeneID1993" 0 0 0 0 5 1 5 3 0 0 0 0 0 0 0 0
"1994" "GeneID1994" 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0
"1995" "GeneID1995" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1996" "GeneID1996" 0 0 0 0 21 0 1 1 0 0 0 0 0 0 0 0
"1997" "GeneID1997" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1998" "GeneID1998" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1999" "GeneID1999" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2000" "GeneID2000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2001" "GeneID2001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2002" "GeneID2002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2003" "GeneID2003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2004" "GeneID2004" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"2005" "GeneID2005" 0 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0
"2006" "GeneID2006" 0 0 0 0 0 2 4 1 0 0 0 0 0 0 0 0
"2007" "GeneID2007" 0 2 3 7 22 164 176 192 2 0 0 1 2 0 6 0
"2008" "GeneID2008" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2009" "GeneID2009" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2010" "GeneID2010" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2011" "GeneID2011" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2012" "GeneID2012" 0 0 0 0 2 1 1 1 0 0 0 0 0 0 0 0
"2013" "GeneID2013" 0 0 0 0 9 10 13 35 0 0 0 0 0 0 0 0
"2014" "GeneID2014" 0 0 0 0 3 1 4 2 0 0 0 0 0 0 0 0
"2015" "GeneID2015" 0 0 2 1 6 3 5 5 0 0 0 0 0 0 0 0
"2016" "GeneID2016" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2017" "GeneID2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2018" "GeneID2018" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2019" "GeneID2019" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"2020" "GeneID2020" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2021" "GeneID2021" 1 0 0 0 54 12 17 10 1 0 1 0 1 0 0 0
"2022" "GeneID2022" 10 3 1 0 643 296 396 415 0 0 0 0 0 1 1 0
"2023" "GeneID2023" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"2024" "GeneID2024" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2025" "GeneID2025" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2026" "GeneID2026" 0 0 0 0 12 0 0 6 0 0 0 0 0 0 0 0
"2027" "GeneID2027" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2028" "GeneID2028" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2029" "GeneID2029" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2030" "GeneID2030" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2031" "GeneID2031" 0 0 0 0 9 1 1 0 0 0 0 0 0 0 0 0
"2032" "GeneID2032" 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"2033" "GeneID2033" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2034" "GeneID2034" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2035" "GeneID2035" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2036" "GeneID2036" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2037" "GeneID2037" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2038" "GeneID2038" 0 0 0 0 3 1 0 7 0 0 0 0 0 0 0 0
"2039" "GeneID2039" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2040" "GeneID2040" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2041" "GeneID2041" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2042" "GeneID2042" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2043" "GeneID2043" 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0
"2044" "GeneID2044" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2045" "GeneID2045" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2046" "GeneID2046" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"2047" "GeneID2047" 0 0 0 0 0 4 3 0 0 0 0 0 0 0 0 0
"2048" "GeneID2048" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2049" "GeneID2049" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2050" "GeneID2050" 1 0 0 0 2 1 0 1 0 0 0 0 0 0 0 0
"2051" "GeneID2051" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2052" "GeneID2052" 0 0 0 0 4 2 0 0 0 0 0 0 0 0 0 0
"2053" "GeneID2053" 0 0 0 0 2 10 2 2 0 0 0 0 0 0 0 0
"2054" "GeneID2054" 0 0 0 0 3 2 1 0 0 0 0 0 0 0 0 0
"2055" "GeneID2055" 0 0 0 0 4 1 5 6 0 0 0 0 0 0 0 0
"2056" "GeneID2056" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2057" "GeneID2057" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2058" "GeneID2058" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2059" "GeneID2059" 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0
"2060" "GeneID2060" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2061" "GeneID2061" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2062" "GeneID2062" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2063" "GeneID2063" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2064" "GeneID2064" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2065" "GeneID2065" 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"2066" "GeneID2066" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"2067" "GeneID2067" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2068" "GeneID2068" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"2069" "GeneID2069" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"2070" "GeneID2070" 0 0 0 0 0 0 1 5 0 0 0 0 0 0 0 0
"2071" "GeneID2071" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2072" "GeneID2072" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2073" "GeneID2073" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2074" "GeneID2074" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2075" "GeneID2075" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2076" "GeneID2076" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"2077" "GeneID2077" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2078" "GeneID2078" 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"2079" "GeneID2079" 0 0 0 0 7 4 9 36 0 0 0 0 0 0 0 0
"2080" "GeneID2080" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2081" "GeneID2081" 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
"2082" "GeneID2082" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2083" "GeneID2083" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"2084" "GeneID2084" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2085" "GeneID2085" 0 0 0 0 3 1 2 2 0 0 0 0 0 0 0 0
"2086" "GeneID2086" 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0
"2087" "GeneID2087" 0 0 0 0 1 0 1 4 0 0 0 0 0 0 0 0
"2088" "GeneID2088" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"2089" "GeneID2089" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2090" "GeneID2090" 0 0 0 0 0 3 1 9 0 0 0 0 0 0 0 0
"2091" "GeneID2091" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2092" "GeneID2092" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2093" "GeneID2093" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2094" "GeneID2094" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2095" "GeneID2095" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"2096" "GeneID2096" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2097" "GeneID2097" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"2098" "GeneID2098" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"2099" "GeneID2099" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2100" "GeneID2100" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2101" "GeneID2101" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2102" "GeneID2102" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2103" "GeneID2103" 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
"2104" "GeneID2104" 0 0 0 0 1 1 0 4 0 0 0 0 0 0 0 0
"2105" "GeneID2105" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2106" "GeneID2106" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
"2107" "GeneID2107" 0 0 0 0 0 3 4 2 0 0 0 0 0 0 1 0
"2108" "GeneID2108" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2109" "GeneID2109" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2110" "GeneID2110" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2111" "GeneID2111" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2112" "GeneID2112" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"2113" "GeneID2113" 0 0 0 0 1 2 0 3 0 0 0 0 0 0 0 0
"2114" "GeneID2114" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2115" "GeneID2115" 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
"2116" "GeneID2116" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"2117" "GeneID2117" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2118" "GeneID2118" 0 0 0 0 0 0 2 12 0 0 0 0 0 0 0 0
"2119" "GeneID2119" 0 0 0 0 0 0 3 43 0 0 0 0 0 0 0 0
"2120" "GeneID2120" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
"2121" "GeneID2121" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"2122" "GeneID2122" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2123" "GeneID2123" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2124" "GeneID2124" 0 0 0 0 0 4 5 3 0 0 0 0 0 0 0 0
"2125" "GeneID2125" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2126" "GeneID2126" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
"2127" "GeneID2127" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"2128" "GeneID2128" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2129" "GeneID2129" 0 0 0 0 10 6 4 7 0 0 0 0 0 0 0 0
"2130" "GeneID2130" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2131" "GeneID2131" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"2132" "GeneID2132" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2133" "GeneID2133" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2134" "GeneID2134" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2135" "GeneID2135" 0 0 0 0 2 1 2 3 0 0 0 0 0 0 0 0
"2136" "GeneID2136" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2137" "GeneID2137" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"2138" "GeneID2138" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
"2139" "GeneID2139" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2140" "GeneID2140" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2141" "GeneID2141" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"2142" "GeneID2142" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2143" "GeneID2143" 0 0 0 0 0 0 1 6 0 0 0 0 0 0 0 0
"2144" "GeneID2144" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2145" "GeneID2145" 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0
"2146" "GeneID2146" 0 0 0 1 1 1 2 1 0 0 0 0 0 0 0 0
"2147" "GeneID2147" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2148" "GeneID2148" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2149" "GeneID2149" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2150" "GeneID2150" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"2151" "GeneID2151" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2152" "GeneID2152" 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0
"2153" "GeneID2153" 0 0 0 0 1 0 2 3 0 0 0 0 0 0 0 0
"2154" "GeneID2154" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2155" "GeneID2155" 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0
"2156" "GeneID2156" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2157" "GeneID2157" 0 0 0 0 1 0 1 4 0 0 0 0 0 0 0 0
"2158" "GeneID2158" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"2159" "GeneID2159" 0 0 0 0 0 3 2 4 0 0 0 0 0 0 0 0
"2160" "GeneID2160" 0 0 0 0 2 2 2 4 0 0 0 0 0 0 0 0
"2161" "GeneID2161" 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
"2162" "GeneID2162" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2163" "GeneID2163" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2164" "GeneID2164" 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 0
"2165" "GeneID2165" 0 0 0 0 0 2 2 3 0 0 0 0 0 0 0 0
"2166" "GeneID2166" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2167" "GeneID2167" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2168" "GeneID2168" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2169" "GeneID2169" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2170" "GeneID2170" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2171" "GeneID2171" 0 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0
"2172" "GeneID2172" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"2173" "GeneID2173" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2174" "GeneID2174" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"2175" "GeneID2175" 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0
"2176" "GeneID2176" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2177" "GeneID2177" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2178" "GeneID2178" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2179" "GeneID2179" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2180" "GeneID2180" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2181" "GeneID2181" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2182" "GeneID2182" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"2183" "GeneID2183" 0 0 0 0 0 1 1 4 0 0 0 0 0 0 0 0
"2184" "GeneID2184" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2185" "GeneID2185" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2186" "GeneID2186" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
